"scenario_id","value","type_id","model_name","horizon","target_end_date","age_group"
1,112.5795,0.05,6,1,2023-11-18,"0-0.99"
1,115.4473,0.1,6,1,2023-11-18,"0-0.99"
1,131.9117,0.25,6,1,2023-11-18,"0-0.99"
1,148.9177,0.5,6,1,2023-11-18,"0-0.99"
1,165.7784,0.75,6,1,2023-11-18,"0-0.99"
1,178.039,0.9,6,1,2023-11-18,"0-0.99"
1,186.5939,0.95,6,1,2023-11-18,"0-0.99"
1,231.703,0.975,6,1,2023-11-18,"0-0.99"
1,236.6121,0.99,6,1,2023-11-18,"0-0.99"
1,307.7914,0.01,6,1,2023-11-18,"0-130"
1,309.0298,0.025,6,1,2023-11-18,"0-130"
1,310.2553,0.05,6,1,2023-11-18,"0-130"
1,315.246,0.1,6,1,2023-11-18,"0-130"
1,350.6223,0.25,6,1,2023-11-18,"0-130"
1,416.1355,0.5,6,1,2023-11-18,"0-130"
1,453.6895,0.75,6,1,2023-11-18,"0-130"
1,477.3781,0.9,6,1,2023-11-18,"0-130"
1,485.916,0.95,6,1,2023-11-18,"0-130"
1,493.3714,0.975,6,1,2023-11-18,"0-130"
1,499.3076,0.99,6,1,2023-11-18,"0-130"
1,73.2094,0.01,6,1,2023-11-18,"1-4"
1,74.7681,0.025,6,1,2023-11-18,"1-4"
1,76.6949,0.05,6,1,2023-11-18,"1-4"
1,77.8742,0.1,6,1,2023-11-18,"1-4"
1,82.0593,0.25,6,1,2023-11-18,"1-4"
1,100.4107,0.5,6,1,2023-11-18,"1-4"
1,109.3699,0.75,6,1,2023-11-18,"1-4"
1,115.0335,0.9,6,1,2023-11-18,"1-4"
1,116.146,0.95,6,1,2023-11-18,"1-4"
1,117.4942,0.975,6,1,2023-11-18,"1-4"
1,119.1463,0.99,6,1,2023-11-18,"1-4"
1,52.2767,0.01,6,1,2023-11-18,"5-64"
1,53.1411,0.025,6,1,2023-11-18,"5-64"
1,53.6335,0.05,6,1,2023-11-18,"5-64"
1,54.1221,0.1,6,1,2023-11-18,"5-64"
1,55.0508,0.25,6,1,2023-11-18,"5-64"
1,67.6711,0.5,6,1,2023-11-18,"5-64"
1,75.997,0.75,6,1,2023-11-18,"5-64"
1,81.2487,0.9,6,1,2023-11-18,"5-64"
1,82.7877,0.95,6,1,2023-11-18,"5-64"
1,83.3353,0.975,6,1,2023-11-18,"5-64"
1,83.7966,0.99,6,1,2023-11-18,"5-64"
1,63.243,0.01,6,1,2023-11-18,"65-130"
1,64.196,0.025,6,1,2023-11-18,"65-130"
1,65.2916,0.05,6,1,2023-11-18,"65-130"
1,67.3643,0.1,6,1,2023-11-18,"65-130"
1,74.9249,0.25,6,1,2023-11-18,"65-130"
1,88.0384,0.5,6,1,2023-11-18,"65-130"
1,97.3309,0.75,6,1,2023-11-18,"65-130"
1,102.4609,0.9,6,1,2023-11-18,"65-130"
1,105,0.95,6,1,2023-11-18,"65-130"
1,132.8681,0.975,6,1,2023-11-18,"65-130"
1,133.9408,0.99,6,1,2023-11-18,"65-130"
1,58.7496026667,0.01,7,1,2023-11-18,"0-0.99"
1,64.1299025,0.025,7,1,2023-11-18,"0-0.99"
1,74.6429716667,0.05,7,1,2023-11-18,"0-0.99"
1,84.56225,0.1,7,1,2023-11-18,"0-0.99"
1,99.0926416667,0.25,7,1,2023-11-18,"0-0.99"
1,114.84115,0.5,7,1,2023-11-18,"0-0.99"
1,131.4942166667,0.75,7,1,2023-11-18,"0-0.99"
1,143.05746,0.9,7,1,2023-11-18,"0-0.99"
1,156.0972183333,0.95,7,1,2023-11-18,"0-0.99"
1,159.5389725,0.975,7,1,2023-11-18,"0-0.99"
1,200.231588,0.99,7,1,2023-11-18,"0-0.99"
1,169.7481796667,0.01,7,1,2023-11-18,"0-130"
1,174.862125,0.025,7,1,2023-11-18,"0-130"
1,191.88565,0.05,7,1,2023-11-18,"0-130"
1,234.9730783333,0.1,7,1,2023-11-18,"0-130"
1,278.5905208333,0.25,7,1,2023-11-18,"0-130"
1,318.4402333333,0.5,7,1,2023-11-18,"0-130"
1,361.3864375,0.75,7,1,2023-11-18,"0-130"
1,404.348115,0.9,7,1,2023-11-18,"0-130"
1,424.50175,0.95,7,1,2023-11-18,"0-130"
1,452.4030354167,0.975,7,1,2023-11-18,"0-130"
1,531.4955615,0.99,7,1,2023-11-18,"0-130"
1,32.624245,0.01,7,1,2023-11-18,"1-4"
1,35.4233125,0.025,7,1,2023-11-18,"1-4"
1,36.914025,0.05,7,1,2023-11-18,"1-4"
1,44.423775,0.1,7,1,2023-11-18,"1-4"
1,54.982375,0.25,7,1,2023-11-18,"1-4"
1,62.96875,0.5,7,1,2023-11-18,"1-4"
1,76.8005625,0.75,7,1,2023-11-18,"1-4"
1,91.25625,0.9,7,1,2023-11-18,"1-4"
1,98.2638,0.95,7,1,2023-11-18,"1-4"
1,101.53604375,0.975,7,1,2023-11-18,"1-4"
1,107.1921875,0.99,7,1,2023-11-18,"1-4"
1,64.03951,0.01,7,1,2023-11-18,"5-64"
1,66.3429,0.025,7,1,2023-11-18,"5-64"
1,69.4246,0.05,7,1,2023-11-18,"5-64"
1,90.0726,0.1,7,1,2023-11-18,"5-64"
1,102.6355,0.25,7,1,2023-11-18,"5-64"
1,118.4705,0.5,7,1,2023-11-18,"5-64"
1,136.99075,0.75,7,1,2023-11-18,"5-64"
1,147.5379,0.9,7,1,2023-11-18,"5-64"
1,166.10725,0.95,7,1,2023-11-18,"5-64"
1,176.316425,0.975,7,1,2023-11-18,"5-64"
1,191.65348,0.99,7,1,2023-11-18,"5-64"
1,5.078586,0.01,7,1,2023-11-18,"65-130"
1,7.0135275,0.025,7,1,2023-11-18,"65-130"
1,7.646925,0.05,7,1,2023-11-18,"65-130"
1,9.8931,0.1,7,1,2023-11-18,"65-130"
1,14.003025,0.25,7,1,2023-11-18,"65-130"
1,18.37425,0.5,7,1,2023-11-18,"65-130"
1,22.861575,0.75,7,1,2023-11-18,"65-130"
1,28.31064,0.9,7,1,2023-11-18,"65-130"
1,31.31931,0.95,7,1,2023-11-18,"65-130"
1,35.27631,0.975,7,1,2023-11-18,"65-130"
1,36.551706,0.99,7,1,2023-11-18,"65-130"
1,10.92,0.01,8,1,2023-11-18,"0-0.99"
1,26.65,0.025,8,1,2023-11-18,"0-0.99"
1,37.9,0.05,8,1,2023-11-18,"0-0.99"
1,58.9,0.1,8,1,2023-11-18,"0-0.99"
1,105.5,0.25,8,1,2023-11-18,"0-0.99"
1,176,0.5,8,1,2023-11-18,"0-0.99"
1,281,0.75,8,1,2023-11-18,"0-0.99"
1,417.7,0.9,8,1,2023-11-18,"0-0.99"
1,463.15,0.95,8,1,2023-11-18,"0-0.99"
1,512.55,0.975,8,1,2023-11-18,"0-0.99"
1,543.42,0.99,8,1,2023-11-18,"0-0.99"
1,26.83,0.01,8,1,2023-11-18,"0-130"
1,74.65,0.025,8,1,2023-11-18,"0-130"
1,129.35,0.05,8,1,2023-11-18,"0-130"
1,216.3,0.1,8,1,2023-11-18,"0-130"
1,410.75,0.25,8,1,2023-11-18,"0-130"
1,803,0.5,8,1,2023-11-18,"0-130"
1,1337.5,0.75,8,1,2023-11-18,"0-130"
1,2058.1,0.9,8,1,2023-11-18,"0-130"
1,2296.55,0.95,8,1,2023-11-18,"0-130"
1,2531.95,0.975,8,1,2023-11-18,"0-130"
1,2776.16,0.99,8,1,2023-11-18,"0-130"
1,7.93,0.01,8,1,2023-11-18,"1-4"
1,14.225,0.025,8,1,2023-11-18,"1-4"
1,25.85,0.05,8,1,2023-11-18,"1-4"
1,41.8,0.1,8,1,2023-11-18,"1-4"
1,79.5,0.25,8,1,2023-11-18,"1-4"
1,134,0.5,8,1,2023-11-18,"1-4"
1,208.75,0.75,8,1,2023-11-18,"1-4"
1,317.3,0.9,8,1,2023-11-18,"1-4"
1,349.05,0.95,8,1,2023-11-18,"1-4"
1,377.7,0.975,8,1,2023-11-18,"1-4"
1,462.74,0.99,8,1,2023-11-18,"1-4"
1,4.98,0.01,8,1,2023-11-18,"5-64"
1,16.925,0.025,8,1,2023-11-18,"5-64"
1,38.5,0.05,8,1,2023-11-18,"5-64"
1,58,0.1,8,1,2023-11-18,"5-64"
1,105.75,0.25,8,1,2023-11-18,"5-64"
1,254,0.5,8,1,2023-11-18,"5-64"
1,418,0.75,8,1,2023-11-18,"5-64"
1,689.2,0.9,8,1,2023-11-18,"5-64"
1,771.35,0.95,8,1,2023-11-18,"5-64"
1,853.85,0.975,8,1,2023-11-18,"5-64"
1,942.89,0.99,8,1,2023-11-18,"5-64"
1,3,0.01,8,1,2023-11-18,"65-130"
1,16.85,0.025,8,1,2023-11-18,"65-130"
1,28.9,0.05,8,1,2023-11-18,"65-130"
1,54.9,0.1,8,1,2023-11-18,"65-130"
1,112.25,0.25,8,1,2023-11-18,"65-130"
1,228,0.5,8,1,2023-11-18,"65-130"
1,408,0.75,8,1,2023-11-18,"65-130"
1,627.4,0.9,8,1,2023-11-18,"65-130"
1,721.6,0.95,8,1,2023-11-18,"65-130"
1,784.05,0.975,8,1,2023-11-18,"65-130"
1,845.92,0.99,8,1,2023-11-18,"65-130"
1,16.98,0.01,9,1,2023-11-18,"0-0.99"
1,17.475,0.025,9,1,2023-11-18,"0-0.99"
1,19,0.05,9,1,2023-11-18,"0-0.99"
1,21,0.1,9,1,2023-11-18,"0-0.99"
1,30,0.25,9,1,2023-11-18,"0-0.99"
1,62,0.5,9,1,2023-11-18,"0-0.99"
1,134.5,0.75,9,1,2023-11-18,"0-0.99"
1,206.3,0.9,9,1,2023-11-18,"0-0.99"
1,249.4,0.95,9,1,2023-11-18,"0-0.99"
1,285.4,0.975,9,1,2023-11-18,"0-0.99"
1,293.31,0.99,9,1,2023-11-18,"0-0.99"
1,62.95,0.01,9,1,2023-11-18,"0-130"
1,65.9,0.025,9,1,2023-11-18,"0-130"
1,71.95,0.05,9,1,2023-11-18,"0-130"
1,78,0.1,9,1,2023-11-18,"0-130"
1,104,0.25,9,1,2023-11-18,"0-130"
1,223,0.5,9,1,2023-11-18,"0-130"
1,492.75,0.75,9,1,2023-11-18,"0-130"
1,726.3,0.9,9,1,2023-11-18,"0-130"
1,927.05,0.95,9,1,2023-11-18,"0-130"
1,995.2,0.975,9,1,2023-11-18,"0-130"
1,1058.33,0.99,9,1,2023-11-18,"0-130"
1,13.99,0.01,9,1,2023-11-18,"1-4"
1,14.475,0.025,9,1,2023-11-18,"1-4"
1,15,0.05,9,1,2023-11-18,"1-4"
1,17,0.1,9,1,2023-11-18,"1-4"
1,22,0.25,9,1,2023-11-18,"1-4"
1,48.5,0.5,9,1,2023-11-18,"1-4"
1,108.75,0.75,9,1,2023-11-18,"1-4"
1,159.9,0.9,9,1,2023-11-18,"1-4"
1,198.5,0.95,9,1,2023-11-18,"1-4"
1,215.15,0.975,9,1,2023-11-18,"1-4"
1,226.03,0.99,9,1,2023-11-18,"1-4"
1,12.99,0.01,9,1,2023-11-18,"5-64"
1,13.475,0.025,9,1,2023-11-18,"5-64"
1,15,0.05,9,1,2023-11-18,"5-64"
1,16,0.1,9,1,2023-11-18,"5-64"
1,21,0.25,9,1,2023-11-18,"5-64"
1,46.5,0.5,9,1,2023-11-18,"5-64"
1,104,0.75,9,1,2023-11-18,"5-64"
1,150.6,0.9,9,1,2023-11-18,"5-64"
