location,date,age_group,target,value,population,value_numeric
49,2023-09-16,2-4,inc hosp,0.0,141272.0,0.0
49,2023-09-09,2-4,rate hosp,2.2,141272.0,2.2
49,2023-09-09,2-4,inc hosp,3.107984,141272.0,3.107984
49,2023-09-02,2-4,rate hosp,0.0,141272.0,0.0
49,2023-09-02,2-4,inc hosp,0.0,141272.0,0.0
49,2023-08-26,2-4,rate hosp,0.0,141272.0,0.0
49,2023-08-26,2-4,inc hosp,0.0,141272.0,0.0
49,2023-08-19,2-4,rate hosp,0.0,141272.0,0.0
49,2023-08-19,2-4,inc hosp,0.0,141272.0,0.0
49,2023-08-12,2-4,rate hosp,0.0,141272.0,0.0
49,2023-08-12,2-4,inc hosp,0.0,141272.0,0.0
49,2023-08-05,2-4,rate hosp,0.0,141272.0,0.0
49,2023-08-05,2-4,inc hosp,0.0,141272.0,0.0
49,2023-07-29,2-4,rate hosp,0.0,141272.0,0.0
49,2023-07-29,2-4,inc hosp,0.0,141272.0,0.0
49,2023-07-22,2-4,rate hosp,0.0,141272.0,0.0
49,2023-07-22,2-4,inc hosp,0.0,141272.0,0.0
49,2023-07-15,2-4,rate hosp,0.0,141272.0,0.0
49,2023-07-15,2-4,inc hosp,0.0,141272.0,0.0
49,2023-07-08,2-4,rate hosp,0.0,141272.0,0.0
49,2023-07-08,2-4,inc hosp,0.0,141272.0,0.0
49,2023-07-01,2-4,rate hosp,0.0,141272.0,0.0
49,2023-07-01,2-4,inc hosp,0.0,141272.0,0.0
49,2023-06-24,2-4,rate hosp,0.0,141272.0,0.0
49,2023-06-24,2-4,inc hosp,0.0,141272.0,0.0
49,2023-06-17,2-4,rate hosp,0.0,141272.0,0.0
49,2023-06-17,2-4,inc hosp,0.0,141272.0,0.0
49,2023-06-10,2-4,rate hosp,0.0,141272.0,0.0
49,2023-06-10,2-4,inc hosp,0.0,141272.0,0.0
49,2023-06-03,2-4,rate hosp,0.0,141272.0,0.0
49,2023-06-03,2-4,inc hosp,0.0,141272.0,0.0
49,2023-05-27,2-4,rate hosp,2.2,141272.0,2.2
49,2023-05-27,2-4,inc hosp,3.107984,141272.0,3.107984
49,2023-05-20,2-4,rate hosp,0.0,141272.0,0.0
49,2023-05-20,2-4,inc hosp,0.0,141272.0,0.0
49,2023-05-13,2-4,rate hosp,0.0,141272.0,0.0
49,2023-05-13,2-4,inc hosp,0.0,141272.0,0.0
49,2023-05-06,2-4,rate hosp,0.0,141272.0,0.0
49,2023-05-06,2-4,inc hosp,0.0,141272.0,0.0
49,2023-04-29,2-4,rate hosp,0.0,141272.0,0.0
49,2023-04-29,2-4,inc hosp,0.0,141272.0,0.0
49,2023-04-22,2-4,rate hosp,4.5,141272.0,4.5
49,2023-04-22,2-4,inc hosp,6.35724,141272.0,6.35724
49,2023-04-15,2-4,rate hosp,0.0,141272.0,0.0
49,2023-04-15,2-4,inc hosp,0.0,141272.0,0.0
49,2023-04-08,2-4,rate hosp,0.0,141272.0,0.0
49,2023-04-08,2-4,inc hosp,0.0,141272.0,0.0
49,2023-04-01,2-4,rate hosp,0.0,141272.0,0.0
49,2023-04-01,2-4,inc hosp,0.0,141272.0,0.0
49,2023-03-25,2-4,rate hosp,2.2,141272.0,2.2
49,2023-03-25,2-4,inc hosp,3.107984,141272.0,3.107984
49,2023-03-18,2-4,rate hosp,0.0,141272.0,0.0
49,2023-03-18,2-4,inc hosp,0.0,141272.0,0.0
49,2023-03-11,2-4,rate hosp,0.0,141272.0,0.0
49,2023-03-11,2-4,inc hosp,0.0,141272.0,0.0
49,2023-03-04,2-4,rate hosp,0.0,141272.0,0.0
49,2023-03-04,2-4,inc hosp,0.0,141272.0,0.0
49,2023-02-25,2-4,rate hosp,2.2,141272.0,2.2
49,2023-02-25,2-4,inc hosp,3.107984,141272.0,3.107984
49,2023-02-18,2-4,rate hosp,4.5,141272.0,4.5
49,2023-02-18,2-4,inc hosp,6.35724,141272.0,6.35724
49,2023-02-11,2-4,rate hosp,6.7,141272.0,6.7
49,2023-02-11,2-4,inc hosp,9.465224,141272.0,9.465224
49,2023-02-04,2-4,rate hosp,2.2,141272.0,2.2
49,2023-02-04,2-4,inc hosp,3.107984,141272.0,3.107984
49,2023-01-28,2-4,rate hosp,4.5,141272.0,4.5
49,2023-01-28,2-4,inc hosp,6.35724,141272.0,6.35724
49,2023-01-21,2-4,rate hosp,8.9,141272.0,8.9
49,2023-01-21,2-4,inc hosp,12.573208,141272.0,12.573208
49,2023-01-14,2-4,rate hosp,15.6,141272.0,15.6
49,2023-01-14,2-4,inc hosp,22.038432,141272.0,22.038432
49,2023-01-07,2-4,rate hosp,6.7,141272.0,6.7
49,2023-01-07,2-4,inc hosp,9.465224,141272.0,9.465224
49,2022-12-31,2-4,rate hosp,22.3,141272.0,22.3
49,2022-12-31,2-4,inc hosp,31.503656,141272.0,31.503656
49,2022-12-24,2-4,rate hosp,15.6,141272.0,15.6
49,2022-12-24,2-4,inc hosp,22.038432,141272.0,22.038432
49,2022-12-17,2-4,rate hosp,31.2,141272.0,31.2
49,2022-12-17,2-4,inc hosp,44.076864,141272.0,44.076864
49,2022-12-10,2-4,rate hosp,33.5,141272.0,33.5
49,2022-12-10,2-4,inc hosp,47.32612,141272.0,47.32612
49,2022-12-03,2-4,rate hosp,53.5,141272.0,53.5
49,2022-12-03,2-4,inc hosp,75.58052,141272.0,75.58052
49,2022-11-26,2-4,rate hosp,69.1,141272.0,69.1
49,2022-11-26,2-4,inc hosp,97.618952,141272.0,97.618952
49,2022-11-19,2-4,rate hosp,46.8,141272.0,46.8
49,2022-11-19,2-4,inc hosp,66.115296,141272.0,66.115296
49,2022-11-12,2-4,rate hosp,71.4,141272.0,71.4
49,2022-11-12,2-4,inc hosp,100.868208,141272.0,100.868208
49,2022-11-05,2-4,rate hosp,55.8,141272.0,55.8
49,2022-11-05,2-4,inc hosp,78.829776,141272.0,78.829776
49,2022-10-29,2-4,rate hosp,26.8,141272.0,26.8
49,2022-10-29,2-4,inc hosp,37.860896,141272.0,37.860896
49,2022-10-22,2-4,rate hosp,15.6,141272.0,15.6
49,2022-10-22,2-4,inc hosp,22.038432,141272.0,22.038432
49,2022-10-15,2-4,rate hosp,11.2,141272.0,11.2
49,2022-10-15,2-4,inc hosp,15.822464,141272.0,15.822464
49,2022-10-08,2-4,rate hosp,8.9,141272.0,8.9
49,2022-10-08,2-4,inc hosp,12.573208,141272.0,12.573208
49,2023-09-30,1-1.99,rate hosp,0.0,45123.0,0.0
49,2023-09-30,1-1.99,inc hosp,0.0,45123.0,0.0
49,2023-09-23,1-1.99,rate hosp,0.0,45123.0,0.0
49,2023-09-23,1-1.99,inc hosp,0.0,45123.0,0.0
49,2023-09-16,1-1.99,rate hosp,0.0,45123.0,0.0
49,2023-09-16,1-1.99,inc hosp,0.0,45123.0,0.0
49,2023-09-09,1-1.99,rate hosp,0.0,45123.0,0.0
49,2023-09-09,1-1.99,inc hosp,0.0,45123.0,0.0
49,2023-09-02,1-1.99,rate hosp,0.0,45123.0,0.0
49,2023-09-02,1-1.99,inc hosp,0.0,45123.0,0.0
49,2023-08-26,1-1.99,rate hosp,0.0,45123.0,0.0
49,2023-08-26,1-1.99,inc hosp,0.0,45123.0,0.0
49,2023-08-19,1-1.99,rate hosp,0.0,45123.0,0.0
49,2023-08-19,1-1.99,inc hosp,0.0,45123.0,0.0
49,2023-08-12,1-1.99,rate hosp,0.0,45123.0,0.0
49,2023-08-12,1-1.99,inc hosp,0.0,45123.0,0.0
49,2023-08-05,1-1.99,rate hosp,0.0,45123.0,0.0
49,2023-08-05,1-1.99,inc hosp,0.0,45123.0,0.0
49,2023-07-29,1-1.99,rate hosp,0.0,45123.0,0.0
49,2023-07-29,1-1.99,inc hosp,0.0,45123.0,0.0
49,2023-07-22,1-1.99,rate hosp,0.0,45123.0,0.0
49,2023-07-22,1-1.99,inc hosp,0.0,45123.0,0.0
49,2023-07-15,1-1.99,rate hosp,0.0,45123.0,0.0
49,2023-07-15,1-1.99,inc hosp,0.0,45123.0,0.0
49,2023-07-08,1-1.99,rate hosp,0.0,45123.0,0.0
49,2023-07-08,1-1.99,inc hosp,0.0,45123.0,0.0
49,2023-07-01,1-1.99,rate hosp,0.0,45123.0,0.0
49,2023-07-01,1-1.99,inc hosp,0.0,45123.0,0.0
49,2023-06-24,1-1.99,rate hosp,0.0,45123.0,0.0
49,2023-06-24,1-1.99,inc hosp,0.0,45123.0,0.0
49,2023-06-17,1-1.99,rate hosp,0.0,45123.0,0.0
49,2023-06-17,1-1.99,inc hosp,0.0,45123.0,0.0
49,2023-06-10,1-1.99,rate hosp,0.0,45123.0,0.0
49,2023-06-10,1-1.99,inc hosp,0.0,45123.0,0.0
49,2023-06-03,1-1.99,rate hosp,0.0,45123.0,0.0
49,2023-06-03,1-1.99,inc hosp,0.0,45123.0,0.0
49,2023-05-27,1-1.99,rate hosp,0.0,45123.0,0.0
49,2023-05-27,1-1.99,inc hosp,0.0,45123.0,0.0
49,2023-05-20,1-1.99,rate hosp,0.0,45123.0,0.0
49,2023-05-20,1-1.99,inc hosp,0.0,45123.0,0.0
49,2023-05-13,1-1.99,rate hosp,0.0,45123.0,0.0
49,2023-05-13,1-1.99,inc hosp,0.0,45123.0,0.0
49,2023-05-06,1-1.99,rate hosp,0.0,45123.0,0.0
49,2023-05-06,1-1.99,inc hosp,0.0,45123.0,0.0
49,2023-04-29,1-1.99,rate hosp,0.0,45123.0,0.0
49,2023-04-29,1-1.99,inc hosp,0.0,45123.0,0.0
49,2023-04-22,1-1.99,rate hosp,7.0,45123.0,7.0
49,2023-04-22,1-1.99,inc hosp,3.15861,45123.0,3.15861
49,2023-04-15,1-1.99,rate hosp,0.0,45123.0,0.0
49,2023-04-15,1-1.99,inc hosp,0.0,45123.0,0.0
49,2023-04-08,1-1.99,rate hosp,0.0,45123.0,0.0
49,2023-04-08,1-1.99,inc hosp,0.0,45123.0,0.0
49,2023-04-01,1-1.99,rate hosp,0.0,45123.0,0.0
49,2023-04-01,1-1.99,inc hosp,0.0,45123.0,0.0
49,2023-03-25,1-1.99,rate hosp,0.0,45123.0,0.0
49,2023-03-25,1-1.99,inc hosp,0.0,45123.0,0.0
49,2023-03-18,1-1.99,rate hosp,0.0,45123.0,0.0
49,2023-03-18,1-1.99,inc hosp,0.0,45123.0,0.0
49,2023-03-11,1-1.99,rate hosp,0.0,45123.0,0.0
49,2023-03-11,1-1.99,inc hosp,0.0,45123.0,0.0
49,2023-03-04,1-1.99,rate hosp,0.0,45123.0,0.0
49,2023-03-04,1-1.99,inc hosp,0.0,45123.0,0.0
49,2023-02-25,1-1.99,rate hosp,7.0,45123.0,7.0
49,2023-02-25,1-1.99,inc hosp,3.15861,45123.0,3.15861
49,2023-02-18,1-1.99,rate hosp,20.9,45123.0,20.9
49,2023-02-18,1-1.99,inc hosp,9.430707,45123.0,9.430707
49,2023-02-11,1-1.99,rate hosp,13.9,45123.0,13.9
49,2023-02-11,1-1.99,inc hosp,6.272097,45123.0,6.272097
49,2023-02-04,1-1.99,rate hosp,7.0,45123.0,7.0
49,2023-02-04,1-1.99,inc hosp,3.15861,45123.0,3.15861
49,2023-01-28,1-1.99,rate hosp,0.0,45123.0,0.0
49,2023-01-28,1-1.99,inc hosp,0.0,45123.0,0.0
49,2023-01-21,1-1.99,rate hosp,7.0,45123.0,7.0
49,2023-01-21,1-1.99,inc hosp,3.15861,45123.0,3.15861
49,2023-01-14,1-1.99,rate hosp,20.9,45123.0,20.9
49,2023-01-14,1-1.99,inc hosp,9.430707,45123.0,9.430707
49,2023-01-07,1-1.99,rate hosp,20.9,45123.0,20.9
49,2023-01-07,1-1.99,inc hosp,9.430707,45123.0,9.430707
49,2022-12-31,1-1.99,rate hosp,62.8,45123.0,62.8
49,2022-12-31,1-1.99,inc hosp,28.337244,45123.0,28.337244
49,2022-12-24,1-1.99,rate hosp,48.8,45123.0,48.8
49,2022-12-24,1-1.99,inc hosp,22.020024,45123.0,22.020024
49,2022-12-17,1-1.99,rate hosp,27.9,45123.0,27.9
49,2022-12-17,1-1.99,inc hosp,12.589317,45123.0,12.589317
49,2022-12-10,1-1.99,rate hosp,76.7,45123.0,76.7
49,2022-12-10,1-1.99,inc hosp,34.609341,45123.0,34.609341
49,2022-12-03,1-1.99,rate hosp,97.6,45123.0,97.6
49,2022-12-03,1-1.99,inc hosp,44.040048,45123.0,44.040048
49,2022-11-26,1-1.99,rate hosp,146.5,45123.0,146.5
49,2022-11-26,1-1.99,inc hosp,66.105195,45123.0,66.105195
49,2022-11-19,1-1.99,rate hosp,62.8,45123.0,62.8
49,2022-11-19,1-1.99,inc hosp,28.337244,45123.0,28.337244
49,2022-11-12,1-1.99,rate hosp,83.7,45123.0,83.7
49,2022-11-12,1-1.99,inc hosp,37.767951,45123.0,37.767951
49,2022-11-05,1-1.99,rate hosp,83.7,45123.0,83.7
49,2022-11-05,1-1.99,inc hosp,37.767951,45123.0,37.767951
49,2022-10-29,1-1.99,rate hosp,20.9,45123.0,20.9
49,2022-10-29,1-1.99,inc hosp,9.430707,45123.0,9.430707
49,2022-10-22,1-1.99,rate hosp,7.0,45123.0,7.0
49,2022-10-22,1-1.99,inc hosp,3.15861,45123.0,3.15861
49,2022-10-15,1-1.99,rate hosp,13.9,45123.0,13.9
49,2022-10-15,1-1.99,inc hosp,6.272097,45123.0,6.272097
49,2022-10-08,1-1.99,rate hosp,20.9,45123.0,20.9
49,2022-10-08,1-1.99,inc hosp,9.430707,45123.0,9.430707
49,2023-09-30,0.5-0.99,rate hosp,0.0,23339.5,0.0
49,2023-09-30,0.5-0.99,inc hosp,0.0,23339.5,0.0
49,2023-09-23,0.5-0.99,rate hosp,0.0,23339.5,0.0
49,2023-09-23,0.5-0.99,inc hosp,0.0,23339.5,0.0
49,2023-09-16,0.5-0.99,rate hosp,13.0,23339.5,13.0
49,2023-09-16,0.5-0.99,inc hosp,3.034135,23339.5,3.034135
49,2023-09-09,0.5-0.99,rate hosp,0.0,23339.5,0.0
49,2023-09-09,0.5-0.99,inc hosp,0.0,23339.5,0.0
49,2023-09-02,0.5-0.99,rate hosp,13.0,23339.5,13.0
49,2023-09-02,0.5-0.99,inc hosp,3.034135,23339.5,3.034135
49,2023-08-26,0.5-0.99,rate hosp,0.0,23339.5,0.0
49,2023-08-26,0.5-0.99,inc hosp,0.0,23339.5,0.0
49,2023-08-19,0.5-0.99,rate hosp,13.0,23339.5,13.0
49,2023-08-19,0.5-0.99,inc hosp,3.034135,23339.5,3.034135
49,2023-08-12,0.5-0.99,rate hosp,0.0,23339.5,0.0
49,2023-08-12,0.5-0.99,inc hosp,0.0,23339.5,0.0
49,2023-08-05,0.5-0.99,rate hosp,0.0,23339.5,0.0
49,2023-08-05,0.5-0.99,inc hosp,0.0,23339.5,0.0
49,2023-07-29,0.5-0.99,rate hosp,0.0,23339.5,0.0
49,2023-07-29,0.5-0.99,inc hosp,0.0,23339.5,0.0
49,2023-07-22,0.5-0.99,rate hosp,0.0,23339.5,0.0
49,2023-07-22,0.5-0.99,inc hosp,0.0,23339.5,0.0
49,2023-07-15,0.5-0.99,rate hosp,0.0,23339.5,0.0
49,2023-07-15,0.5-0.99,inc hosp,0.0,23339.5,0.0
49,2023-07-08,0.5-0.99,rate hosp,0.0,23339.5,0.0
49,2023-07-08,0.5-0.99,inc hosp,0.0,23339.5,0.0
49,2023-07-01,0.5-0.99,rate hosp,0.0,23339.5,0.0
49,2023-07-01,0.5-0.99,inc hosp,0.0,23339.5,0.0
49,2023-06-24,0.5-0.99,rate hosp,0.0,23339.5,0.0
49,2023-06-24,0.5-0.99,inc hosp,0.0,23339.5,0.0
49,2023-06-17,0.5-0.99,rate hosp,13.0,23339.5,13.0
49,2023-06-17,0.5-0.99,inc hosp,3.034135,23339.5,3.034135
49,2023-06-10,0.5-0.99,rate hosp,0.0,23339.5,0.0
49,2023-06-10,0.5-0.99,inc hosp,0.0,23339.5,0.0
49,2023-06-03,0.5-0.99,rate hosp,0.0,23339.5,0.0
49,2023-06-03,0.5-0.99,inc hosp,0.0,23339.5,0.0
49,2023-05-27,0.5-0.99,rate hosp,0.0,23339.5,0.0
49,2023-05-27,0.5-0.99,inc hosp,0.0,23339.5,0.0
49,2023-05-20,0.5-0.99,rate hosp,0.0,23339.5,0.0
49,2023-05-20,0.5-0.99,inc hosp,0.0,23339.5,0.0
49,2023-05-13,0.5-0.99,rate hosp,0.0,23339.5,0.0
49,2023-05-13,0.5-0.99,inc hosp,0.0,23339.5,0.0
49,2023-05-06,0.5-0.99,rate hosp,0.0,23339.5,0.0
49,2023-05-06,0.5-0.99,inc hosp,0.0,23339.5,0.0
49,2023-04-29,0.5-0.99,rate hosp,0.0,23339.5,0.0
49,2023-04-29,0.5-0.99,inc hosp,0.0,23339.5,0.0
49,2023-04-22,0.5-0.99,rate hosp,0.0,23339.5,0.0
49,2023-04-22,0.5-0.99,inc hosp,0.0,23339.5,0.0
49,2023-04-15,0.5-0.99,rate hosp,0.0,23339.5,0.0
49,2023-04-15,0.5-0.99,inc hosp,0.0,23339.5,0.0
49,2023-04-08,0.5-0.99,rate hosp,0.0,23339.5,0.0
49,2023-04-08,0.5-0.99,inc hosp,0.0,23339.5,0.0
49,2023-04-01,0.5-0.99,rate hosp,0.0,23339.5,0.0
49,2023-04-01,0.5-0.99,inc hosp,0.0,23339.5,0.0
49,2023-03-25,0.5-0.99,rate hosp,26.0,23339.5,26.0
49,2023-03-25,0.5-0.99,inc hosp,6.06827,23339.5,6.06827
49,2023-03-18,0.5-0.99,rate hosp,0.0,23339.5,0.0
49,2023-03-18,0.5-0.99,inc hosp,0.0,23339.5,0.0
49,2023-03-11,0.5-0.99,rate hosp,0.0,23339.5,0.0
49,2023-03-11,0.5-0.99,inc hosp,0.0,23339.5,0.0
49,2023-03-04,0.5-0.99,rate hosp,13.0,23339.5,13.0
49,2023-03-04,0.5-0.99,inc hosp,3.034135,23339.5,3.034135
49,2023-02-25,0.5-0.99,rate hosp,0.0,23339.5,0.0
49,2023-02-25,0.5-0.99,inc hosp,0.0,23339.5,0.0
49,2023-02-18,0.5-0.99,rate hosp,13.0,23339.5,13.0
49,2023-02-18,0.5-0.99,inc hosp,3.034135,23339.5,3.034135
49,2023-02-11,0.5-0.99,rate hosp,0.0,23339.5,0.0
49,2023-02-11,0.5-0.99,inc hosp,0.0,23339.5,0.0
49,2023-02-04,0.5-0.99,rate hosp,13.0,23339.5,13.0
49,2023-02-04,0.5-0.99,inc hosp,3.034135,23339.5,3.034135
49,2023-01-28,0.5-0.99,rate hosp,26.0,23339.5,26.0
49,2023-01-28,0.5-0.99,inc hosp,6.06827,23339.5,6.06827
49,2023-01-21,0.5-0.99,rate hosp,26.0,23339.5,26.0
49,2023-01-21,0.5-0.99,inc hosp,6.06827,23339.5,6.06827
49,2023-01-14,0.5-0.99,rate hosp,39.0,23339.5,39.0
49,2023-01-14,0.5-0.99,inc hosp,9.102405,23339.5,9.102405
49,2023-01-07,0.5-0.99,rate hosp,26.0,23339.5,26.0
49,2023-01-07,0.5-0.99,inc hosp,6.06827,23339.5,6.06827
49,2022-12-31,0.5-0.99,rate hosp,78.0,23339.5,78.0
49,2022-12-31,0.5-0.99,inc hosp,18.20481,23339.5,18.20481
49,2022-12-24,0.5-0.99,rate hosp,13.0,23339.5,13.0
49,2022-12-24,0.5-0.99,inc hosp,3.034135,23339.5,3.034135
49,2022-12-17,0.5-0.99,rate hosp,142.9,23339.5,142.9
49,2022-12-17,0.5-0.99,inc hosp,33.3521455,23339.5,33.3521455
49,2022-12-10,0.5-0.99,rate hosp,181.9,23339.5,181.9
49,2022-12-10,0.5-0.99,inc hosp,42.4545505,23339.5,42.4545505
49,2022-12-03,0.5-0.99,rate hosp,155.9,23339.5,155.9
49,2022-12-03,0.5-0.99,inc hosp,36.3862805,23339.5,36.3862805
49,2022-11-26,0.5-0.99,rate hosp,168.9,23339.5,168.9
49,2022-11-26,0.5-0.99,inc hosp,39.4204155,23339.5,39.4204155
49,2022-11-19,0.5-0.99,rate hosp,129.9,23339.5,129.9
49,2022-11-19,0.5-0.99,inc hosp,30.3180105,23339.5,30.3180105
49,2022-11-12,0.5-0.99,rate hosp,52.0,23339.5,52.0
49,2022-11-12,0.5-0.99,inc hosp,12.13654,23339.5,12.13654
49,2022-11-05,0.5-0.99,rate hosp,90.9,23339.5,90.9
49,2022-11-05,0.5-0.99,inc hosp,21.2156055,23339.5,21.2156055
49,2022-10-29,0.5-0.99,rate hosp,78.0,23339.5,78.0
49,2022-10-29,0.5-0.99,inc hosp,18.20481,23339.5,18.20481
49,2022-10-22,0.5-0.99,rate hosp,26.0,23339.5,26.0
49,2022-10-22,0.5-0.99,inc hosp,6.06827,23339.5,6.06827
49,2022-10-15,0.5-0.99,rate hosp,0.0,23339.5,0.0
49,2022-10-15,0.5-0.99,inc hosp,0.0,23339.5,0.0
49,2022-10-08,0.5-0.99,rate hosp,0.0,23339.5,0.0
49,2022-10-08,0.5-0.99,inc hosp,0.0,23339.5,0.0
49,2023-09-30,0-0.49,rate hosp,0.0,23339.5,0.0
49,2023-09-30,0-0.49,inc hosp,0.0,23339.5,0.0
49,2023-09-23,0-0.49,rate hosp,0.0,23339.5,0.0
49,2023-09-23,0-0.49,inc hosp,0.0,23339.5,0.0
49,2023-09-16,0-0.49,rate hosp,0.0,23339.5,0.0
49,2023-09-16,0-0.49,inc hosp,0.0,23339.5,0.0
49,2023-09-09,0-0.49,rate hosp,0.0,23339.5,0.0
49,2023-09-09,0-0.49,inc hosp,0.0,23339.5,0.0
49,2023-09-02,0-0.49,rate hosp,0.0,23339.5,0.0
49,2023-09-02,0-0.49,inc hosp,0.0,23339.5,0.0
49,2023-08-26,0-0.49,rate hosp,0.0,23339.5,0.0
49,2023-08-26,0-0.49,inc hosp,0.0,23339.5,0.0
49,2023-08-19,0-0.49,rate hosp,0.0,23339.5,0.0
49,2023-08-19,0-0.49,inc hosp,0.0,23339.5,0.0
49,2023-08-12,0-0.49,rate hosp,0.0,23339.5,0.0
49,2023-08-12,0-0.49,inc hosp,0.0,23339.5,0.0
49,2023-08-05,0-0.49,rate hosp,0.0,23339.5,0.0
49,2023-08-05,0-0.49,inc hosp,0.0,23339.5,0.0
49,2023-07-29,0-0.49,rate hosp,0.0,23339.5,0.0
49,2023-07-29,0-0.49,inc hosp,0.0,23339.5,0.0
49,2023-07-22,0-0.49,rate hosp,0.0,23339.5,0.0
49,2023-07-22,0-0.49,inc hosp,0.0,23339.5,0.0
49,2023-07-15,0-0.49,rate hosp,0.0,23339.5,0.0
49,2023-07-15,0-0.49,inc hosp,0.0,23339.5,0.0
49,2023-07-08,0-0.49,rate hosp,0.0,23339.5,0.0
49,2023-07-08,0-0.49,inc hosp,0.0,23339.5,0.0
49,2023-07-01,0-0.49,rate hosp,0.0,23339.5,0.0
49,2023-07-01,0-0.49,inc hosp,0.0,23339.5,0.0
49,2023-06-24,0-0.49,rate hosp,0.0,23339.5,0.0
49,2023-06-24,0-0.49,inc hosp,0.0,23339.5,0.0
49,2023-06-17,0-0.49,rate hosp,0.0,23339.5,0.0
49,2023-06-17,0-0.49,inc hosp,0.0,23339.5,0.0
49,2023-06-10,0-0.49,rate hosp,0.0,23339.5,0.0
49,2023-06-10,0-0.49,inc hosp,0.0,23339.5,0.0
49,2023-06-03,0-0.49,rate hosp,0.0,23339.5,0.0
49,2023-06-03,0-0.49,inc hosp,0.0,23339.5,0.0
49,2023-05-27,0-0.49,rate hosp,0.0,23339.5,0.0
49,2023-05-27,0-0.49,inc hosp,0.0,23339.5,0.0
49,2023-05-20,0-0.49,rate hosp,0.0,23339.5,0.0
49,2023-05-20,0-0.49,inc hosp,0.0,23339.5,0.0
49,2023-05-13,0-0.49,rate hosp,13.0,23339.5,13.0
49,2023-05-13,0-0.49,inc hosp,3.034135,23339.5,3.034135
49,2023-05-06,0-0.49,rate hosp,0.0,23339.5,0.0
49,2023-05-06,0-0.49,inc hosp,0.0,23339.5,0.0
49,2023-04-29,0-0.49,rate hosp,0.0,23339.5,0.0
49,2023-04-29,0-0.49,inc hosp,0.0,23339.5,0.0
49,2023-04-22,0-0.49,rate hosp,0.0,23339.5,0.0
49,2023-04-22,0-0.49,inc hosp,0.0,23339.5,0.0
49,2023-04-15,0-0.49,rate hosp,0.0,23339.5,0.0
49,2023-04-15,0-0.49,inc hosp,0.0,23339.5,0.0
49,2023-04-08,0-0.49,rate hosp,0.0,23339.5,0.0
49,2023-04-08,0-0.49,inc hosp,0.0,23339.5,0.0
49,2023-04-01,0-0.49,rate hosp,0.0,23339.5,0.0
49,2023-04-01,0-0.49,inc hosp,0.0,23339.5,0.0
49,2023-03-25,0-0.49,rate hosp,0.0,23339.5,0.0
49,2023-03-25,0-0.49,inc hosp,0.0,23339.5,0.0
49,2023-03-18,0-0.49,rate hosp,13.0,23339.5,13.0
49,2023-03-18,0-0.49,inc hosp,3.034135,23339.5,3.034135
49,2023-03-11,0-0.49,rate hosp,13.0,23339.5,13.0
49,2023-03-11,0-0.49,inc hosp,3.034135,23339.5,3.034135
49,2023-03-04,0-0.49,rate hosp,13.0,23339.5,13.0
49,2023-03-04,0-0.49,inc hosp,3.034135,23339.5,3.034135
49,2023-02-25,0-0.49,rate hosp,39.0,23339.5,39.0
49,2023-02-25,0-0.49,inc hosp,9.102405,23339.5,9.102405
49,2023-02-18,0-0.49,rate hosp,52.0,23339.5,52.0
49,2023-02-18,0-0.49,inc hosp,12.13654,23339.5,12.13654
49,2023-02-11,0-0.49,rate hosp,39.0,23339.5,39.0
49,2023-02-11,0-0.49,inc hosp,9.102405,23339.5,9.102405
49,2023-02-04,0-0.49,rate hosp,0.0,23339.5,0.0
49,2023-02-04,0-0.49,inc hosp,0.0,23339.5,0.0
49,2023-01-28,0-0.49,rate hosp,13.0,23339.5,13.0
49,2023-01-28,0-0.49,inc hosp,3.034135,23339.5,3.034135
49,2023-01-21,0-0.49,rate hosp,52.0,23339.5,52.0
49,2023-01-21,0-0.49,inc hosp,12.13654,23339.5,12.13654
49,2023-01-14,0-0.49,rate hosp,90.9,23339.5,90.9
49,2023-01-14,0-0.49,inc hosp,21.2156055,23339.5,21.2156055
49,2023-01-07,0-0.49,rate hosp,103.9,23339.5,103.9
49,2023-01-07,0-0.49,inc hosp,24.2497405,23339.5,24.2497405
49,2022-12-31,0-0.49,rate hosp,207.9,23339.5,207.9
49,2022-12-31,0-0.49,inc hosp,48.5228205,23339.5,48.5228205
49,2022-12-24,0-0.49,rate hosp,103.9,23339.5,103.9
49,2022-12-24,0-0.49,inc hosp,24.2497405,23339.5,24.2497405
49,2022-12-17,0-0.49,rate hosp,207.9,23339.5,207.9
49,2022-12-17,0-0.49,inc hosp,48.5228205,23339.5,48.5228205
49,2022-12-10,0-0.49,rate hosp,298.8,23339.5,298.8
49,2022-12-10,0-0.49,inc hosp,69.738426,23339.5,69.738426
49,2022-12-03,0-0.49,rate hosp,415.7,23339.5,415.7
49,2022-12-03,0-0.49,inc hosp,97.0223015,23339.5,97.0223015
49,2022-11-26,0-0.49,rate hosp,402.8,23339.5,402.8
49,2022-11-26,0-0.49,inc hosp,94.011506,23339.5,94.011506
49,2022-11-19,0-0.49,rate hosp,376.8,23339.5,376.8
49,2022-11-19,0-0.49,inc hosp,87.943236,23339.5,87.943236
49,2022-11-12,0-0.49,rate hosp,363.8,23339.5,363.8
49,2022-11-12,0-0.49,inc hosp,84.909101,23339.5,84.909101
49,2022-11-05,0-0.49,rate hosp,103.9,23339.5,103.9
49,2022-11-05,0-0.49,inc hosp,24.2497405,23339.5,24.2497405
49,2022-10-29,0-0.49,rate hosp,90.9,23339.5,90.9
